name,detailed_info,address,tags
백일후애,"백일후애는 직접 운영하는 제과제빵실에서 신선한 과일과 식재료로 구워 건강하고 맛있는 디저트를 판매하는 카페로, 넓고 깨끗한 실내에 모던한 인테리어가 차분한 느낌을 주는 곳이다. 천사의 날개, 천국의 계단 등 사진을 찍을 수 있는 포토존이 곳곳에 있고, 잔디밭 테이블에서 반려동물과 어린이가 함께 휴식하고 즐길 수 있는 테마 카페이다. 또한 지역 특산품(복분자, 보리, 고구마)을 이용한 복분자 도넛, 고창 천일염 소금 빵, 호박고구마 앙금 찰보리빵 만들기와 신선한 과일로 과일 케이크 만들기 등 각종 체험 프로그램도 운영하고 있다. ※ 반려동물 동반 가능",전북특별자치도 고창군 태봉로 582 ,"['#고창카페', '#백일후애', '#음식']"
디온실 컨서버토리,"고창 용산리에 있는 디온실 컨서버토리는 주변이 숲과 나무로 둘러싸여 있고, 입구부터 원목과 감각적인 인테리어가 시선을 사로잡는다. 카페의 온실 내부에 선인장, 야자수, 수국, 넝쿨식물 등 푸릇푸릇한 다양한 종류의 식물이 가득해 식물원에 온 듯한 따뜻한 감성과 분위기를 느낄 수 있다. 자연을 느끼며 힐링할 수 있는 휴식 공간으로 엄선된 프리미엄 원두로 내려지는 명품 디온실 커피를 맛볼 수 있고, 수목원의 분위기와 걸맞은 이색적인 화분 모형의 미니 케이크가 있다. 또 직접 만든 다양한 종류의 빵, 디저트와 초콜릿 라떼, 단호박 말차 라떼, 딸기 돌체 라떼 등의 이색 음료들이 있다. 깔끔한 산책로를 따라 이동 중에 만나는 곳곳의 테이블이 감성 사진을 찍기 좋은 포토존이 되고, 외부에는 야외 테이블이 있어 시원한 숲 공기를 마시며 감성을 느낄 수 있다.",전북특별자치도 고창군 복분자로 538 ,"['#고창온실카페', '#고창카페', '#음식']"
고창읍성 도예체험장,"한옥으로 지어진 편하고 쾌적한 체험공간으로 가마, 물레, 토륜기, 각종 도구 등 완벽한 시설을 구비한 곳이다. 실내, 실외 체험이 모두 가능하며 전통자기부문 명인의 강의를 받을 수 있다.",전북특별자치도 고창군 고창읍 동리로 120 ,['#관광지']
석정힐 CC,"국내 최초로 온천을 겸비한 18홀 대중골프장으로, 플레이 후 게르마늄 온천으로 쌓인 피로를 한순간에 풀 수 있다. 비기너에서부터 로우 핸디까지 남녀노소 누구나 즐길 수 있는 가족형 골프장이다. 산악 지형과 평야 제대로 확연하게 구분되는 코스이다. 마운틴 코스는 산과 계곡이 조화가 잘 이루어져 전략적, 도전적인 플레이를 할 수 있다. 레이크 코스는 드넓은 평야에서 아름다운 경치를 즐기며 잔잔하고 침착한 플레이를 할 수 있다. 호남의 3대 명산 방장산의 기운을 골프장에서도 고스란히 느낄 수 있으며, 호텔 석정 힐이 있어 숙박도 해결할 수 있다. 코스 내에 다양한 수목이 자리하고 있어 계절마다 보는 재미가 있으며, 부대시설로는 클럽하우스, 그늘집, 락커, 대식장, 프로숍 등이 있다.",전북특별자치도 고창군 고창읍 석정2로 192 ,"['#가족형골프장', '#고창석정힐cc', '#레포츠', '#석정힐1박2일', '#석정힐골프패키지', '#석정힐컨트리클럽', '#석정힐호텔', '#전라도명품골프장']"
고창군 선운산 국민여가캠핑장,"고창군 선운산 국민여가캠핑장은 전북 고창군 아산면 삼인리에 자리 잡았다. 고창군청을 기점으로 20km가량 떨어졌다. 자동차를 타고 동서대로와 인천강변로를 번갈아 달리면 닿는다. 도착까지 걸리는 시간은 20분 안팎이다. 캠핑장에는 8인, 6인, 4인이 머물 수 있는 파쇄석 사이트 30면이 마련돼 있다. 사이트 크기는 가로 17m 세로 8.5m 등 다양하다. 잔디 블록이 깔린 차박 전용 사이트도 있으며, 글램핑 6개 동도 함께 운영 중이다. 글램핑 객실 내부에는 침대, TV, 테이블, 개수대, 취사도구, 조리도구, 화장실, 샤워실 등 일상생활이 가능할 정도의 시설이 완비돼 있다. 주변에는 선운사도립공원과 고창고인돌박물관이 있다.※ 반려견 동반 불가능",전북특별자치도 고창군 선운사로 158-62 ,"['#레포츠', '#봄꽃여행']"
연기식당,"선운사 앞 장어집들 가운데 가장 유명하고 오래된 맛집이다. 갯벌 장어와 보통 장어가 대표 메뉴로, 갯벌 장어는 갯벌에 치어를 풀어 자연에서 자란 장어이고 보통 장어는 양식 장어라고 한다. 장어가 구워지는 동안 무침류, 절임류, 나물 등의 기본 반찬과 함께 쌈 채소가 나온다. 장어는 양념구이와 소금구이 두 가지 형태로 바로 먹을 수 있도록 다 구워져서 나온다. 선물이나 집에서도 먹을 수 있도록 포장이 가능하다.",전북특별자치도 고창군 아산면 선운대로 2727 ,"['#고창맛집', '#고창장어', '#수요미식회', '#연기식당', '#음식', '#장어소금구이', '#장어양념구이', '#풍천장어']"
석정시골집,"고창군 고창읍 석정2로에 위치한 석정시골집은 게르마늄 온천으로 유명한 석정온천휴스파와 석정힐 CC 근처에 있어 방문객들이 즐겨 찾는 맛집이다. 대표 메뉴는 신선하고 질 좋은 국내산 육우를 사용한 곰탕으로, 진하게 고아서 끓인 국물은 영양식으로, 노화 방지와 피로회복, 빈혈 예방에도 좋다. 다른 조미료로 맛을 내지 않고 고기 그대로 조리한 콜라겐 가득한 도가니탕, 진한 사골육수의 진곰탕, 왕갈비탕이 유명하며, 식당 내부는 넓게 테이블이 자리하고 있어, 편안한 식사가 가능하다. 연회석이 준비되어 있어 모임에도 안성맞춤이며, 식당 한쪽에는 석정시골집 테이크아웃 카페가 자리하고 있어 영수증 지참 시 할인된 가격으로 디저트 시식이 가능하다.",전북특별자치도 고창군 석정2로 164 1층,"['#고창맛집', '#고창석정시골집', '#음식']"
본가,"향토맛집 본가는 고창읍 석정리에 있는 백합, 바지락 요리를 전문으로 하는 고창 맛집이다. 백합 요리의 원조인 본가에서 오랜 세월 요리를 해온 사장님의 정성과 맛을 느낄 수 있다. 본가는 신선한 백합을 직송하여 그 자리에서 요리하기 때문에 백합의 싱싱함과 신선도는 최상이다. 본가에서는 큼지막하고 오동통한 백합의 쫄깃한 식감으로 바다향과 어우러진 깊은 맛을 느낄 수 있다. 조개의 여왕이라 불리는 백합을 코스로 즐기는 백합 정식을 비롯해 백합회, 오이, 양념의 조화가 어우러진 백합회무침, 고소한 맛이 풍부하게 느껴지는 바지락 비빔밥, 백합죽, 백합찜, 백합전 등의 여러 가지 요리를 한 번에 맛볼 수 있다. 근처에는 석정온천 휴스파, 석정힐 CC 등이 있어 현지인을 비롯해 고창을 방문한 여행객들도 많이 찾고 있다.",전북특별자치도 고창군 석정2로 160 휴타워 2층 본가,"['#고창맛집', '#음식', '#전북맛집']"
청림정금자할매집,"고창군 아산면 반암리에 있는 청림정금자할매집은 보양식인 풍천장어구이로 유명한 맛집으로, 장어뿐만 아니라 유명한 특산물인 복분자와 장어의 궁합으로 복분자로 만든 양념을 발라 구워 먹는 복분자 장어와 풍천장어 소금구이, 특제 양념의 양념구이, 구수한 맛의 된장구이 등 취향에 맞게 4가지 맛의 장어구이를 맛볼 수 있다. 또한 머위, 방풍, 민들레, 가시오갈피 나물 등 깔끔한 나물이 푸짐하게 제공되어 장어구이를 맛있게 즐길 수 있다. 가게 내부에는 장어맛 최강 달인에 걸맞은 수많은 프로그램에 출연한 주인의 자부심 넘치는 글들과 사진으로 가득하고 독특한 문양을 넣은 테이블들이 널찍하게 배치돼 있다.",전북특별자치도 고창군 인천강서길 12 청림정금자할매집 ,"['#고창맛집', '#고창장어구이', '#음식']"
작은항구,"작은항구는 풍천장어로 유명한 고창의 심원면에 있는 조용하고 아담한 동네에 있는 맛집으로, 2대째 그 맛을 제대로 느끼도록 노력해 현지인들에게도 인기가 많다. ''허영만의 백반기행'' 97회차에도 방영된 작은항구는 질 좋은 풍천장어를 선별해 좋은 숯불로 고온에 빠르게 익혀 장어 본연의 맛이 잘 살아나 담백한 장어맛을 느낄 수 있다. 또 식감이 좋은 생장어를 직접 구워주는 동시에 보는 재미도 느낄 수 있고, 바닷가 근처에 있어 멋진 풍경을 감상할 수 있다. 식재료들이 대부분 고창에서 직접 재배한 것들로, 무엇 하나 부족함 없이 장어구이와 맛있게 즐길 수 있으며, 심원 갯벌의 바지락과 직접 뽑은 칼국수 면으로 정성껏 끓여 낸 바지락 칼국수도 유명하다. 상당히 넓은 주차장이 구비되어 있어, 단체로 방문도 용이하며, 고창의 또 다른 명물인 목 넘김이 부드러운 향긋한 복분자주를 만날 수 있다.",전북특별자치도 고창군 상전1길 45 작은항구 ,"['#고창바지락칼국수', '#고창장어구이', '#음식']"
나래궁,"고창군 고창 읍내에 있는 나래궁은 지역민들에게 꾸준히 사랑받고 있으며, 고창 전통시장, 고창읍성과 가까워 함께 둘러봐도 좋다. 기존 짬짜면과는 달리 짬뽕과 짜장 소스가 한 그릇에 담겨 나와 함께 비벼 먹는 독특한 스타일의 고창식 짬짜면이 인기다. 고창식 짬짜면은 그릇 중간에 칸막이가 없는 것이 특징이며, 매콤한 볶음짬뽕에 짜장면을 비벼 먹는 재미에 여러 방송 프로그램에도 소개된 바 있다. 면은 쫄깃하고 찰진 식감을 느낄 수 있고, 새싹 보리가 들어 있어 소화에 도움을 준다. ※ 반려동물 동반 불가",전북특별자치도 고창군 동리로 41 나래궁 ,"['#나래궁', '#음식', '#전북맛집']"
퓨전한정식마실,"퓨전 한정식 마실은 한정식은 전북특별자치도 고창군에 위치하고 있다. 무겁고 비싸다는 이미지를 탈피하고자 누구나 부담 없는 가격으로 편하게 즐길 수 있는 가성비 좋은 한정식을 제공한다. 천연 조미료를 사용하여 어머니의 정성이 담긴 집밥을 생각나게 하는 건강한 메뉴들로 구성하였다. 약선보쌈, 복분자떡갈비, 소갈비찜과 다양한 반찬으로 구성된 마실정식이 대표메뉴이며,  외에 기본정식, 가람정식, 보리굴비정식, 게장정식, 장어정식 등 다양한 한정식을 맛볼 수 있다.",전북특별자치도 고창군 월암수월길 104-8 ,"['#고창맛집', '#음식', '#퓨전한정식마실']"
해주가든,"해주가든은 전라북도 고창군 삼인리에 있는, 50여 년 전통의 풍천 장어 숯불구이 전문점이다. 선운산 자락에 위치해 있는 맛집으로 고창의 특산물인 풍천 장어를 센 불에 초벌구이 해 기름기를 쏙 뺀 뒤 나오는데, 장어의 느끼함과 비릿함 없이 탱글탱글한 식감을 즐길 수 있다. 장어는 소금구이와 양념구이 두 가지 맛이 있고 한상 가득 채워지는 밑반찬들은 푸짐하고 맛있다. 넓은 홀과 개별 룸, 야외 테이블도 갖추고 있어 모임 장소로도 적합하고, 주차장 또한 편리해 단체 모임이나 가족 식사를 하기 좋다.",전북특별자치도 고창군 선운대로 2781 선운산해주집 ,"['#고창맛집', '#고창장어맛집', '#선운사풍천장어맛집', '#선운산맛집', '#음식', '#풍천장어맛집']"
길뜨락,"건강하고 맛있게 한 끼 식사를 즐길 수 있는 길뜨락은 전북 고창군 공설운동장 입구에 위치한 한식당이다. 매운맛을 살리기 위해 인공 조미료를 넣지 않고, 천연재료와 청양고추만을 사용하여 요리하기 때문에 맛있게 매운맛이다. 대표메뉴는 오동통한 낙지가 듬뿍 들어간 낙지비빔밥이다. 이외에도 왕갈비탕, 생불고기전골, 낙지갈비찜 등이 있으며, 몸보신하기에 좋은 한방 통오리 백숙도 있다. 오리백숙은 1시간 전 예약 주문이 필수이다.",전북특별자치도 고창군 상원사길 1-6 길뜨락 ,"['#고창낙지맛집', '#고창맛집', '#고창여행', '#고창읍성맛집', '#음식', '#전북맛집']"
명가풍천장어,"고창 선운사 입구에 자리한 명가 풍천장어는 40여 년 전통을 이어온 식당으로, 고창산 지주식 토종풍천장어 본연의 맛을 느낄 수 있는 곳이다. 직접 쑨 도토리묵과 사포닌이 많이 함유된 도라지, 장뇌삼, 꽃게장을 제공하고 도토리묵과 꽃게장은 무한리필로 먹을 수 있다. 아늑한 분위기와 편안하게 이용할 수 있는 넉넉한 공간, 맛깔스러운 15가지 이상의 반찬으로 한정식 못지 않은 푸짐한 상차림이 나간다. 모든 반찬을 직접 만들어 집에서 먹는 밥맛을 느낄 수 있으며, 고창 선운사 근처에 자리하고 있어서 현지인뿐만 아니라 여행객들도 많이 찾는다. 10인 이상 단체 손님에게는 할인 적용도 된다.",전북특별자치도 고창군 선운사로 16-5 명가풍천장어 ,"['#고창맛집', '#명가풍천장어', '#선운사맛집', '#음식', '#장어구이맛집', '#풍천장어맛집']"
호텔석정힐[한국관광 품질인증/Korea Quality],"호텔석정힐은 골프장인 석정힐컨트리클럽(석정힐C.C) 이용객이 주로 찾는 리조트다. 하지만 호텔이 골프장과 분리되어 있어 일반 여행자도 숙박이 가능하다. 골프장과는 차로 5분 거리에 있어 골프장을 이용하는데 편리하다. 깔끔한 객실을 제공하고, 세미나실도 운영하여 야유회나 비즈니스 모임도 할 수 있다.",전북특별자치도 고창군 석정2로 192 클럽하우스 ,"['#고창숙소', '#고창여행', '#고창호텔', '#마운틴뷰', '#숙박', '#품질인증업소_전라', '#품질인증업소_전체보기', '#한국관광품질인증', '#한국관광품질인증_호텔', '#호텔']"
강나루풍천장어,"강나루풍천장어는 전북 고창군 용산리에 위치한 음식점이다. 1박 2일, 예체능, 생방송 TV에 출연한 풍천 장어구이 전문점으로 옥수수를 이용하여 장어구이를 함으로써 맛은 더욱 고소해지며 구이뿐만 아니라 몸에 좋은 장어탕까지 준비되어 있는 곳이다. 또한 주변 강가에 산책로가 잘 꾸며져 식사 후 간단히 걷기에도 좋다.",전북특별자치도 고창군 연기길 17 ,"['#가족외식추천', '#맛집제보', '#비주얼맛집', '#음식']"
우진갯벌장어,"풍천장어'라 부를 때 '풍천'이라는 것은 지역의 지명이 아니라, 조수간만의 차가 큰 서해안이나 남해안과 접해진 강 중 민물과 바닷물이 만나는 지점을 이르는 말이다. 이런 곳은 흔히 물결이 회오리치고, 거센 바람이 일어나게 된다 하여 풍천(風川)이라 부르는데, 고창의 '갯벌풍천장어'는 그러한 풍천 중에 전라도에서 가장 유명한 곳으로 바다와 민물이 만나는 갯벌에서 사료를 주지 않고 기른 장어라 그런지 다른 장어에 비해 유난히 육질이 쫄깃쫄깃한 것이 특징이다. 달콤하고 짭조름한 간장 소스에 찍어 먹는 통통하고 담백한 갯벌풍천장어의 맛, 혀에 착착 감기는 것이 제대로 진맛이라 할 수 있겠다.",전북특별자치도 고창군 고창읍 상월1길 7 ,"['#고창맛집', '#고창장어', '#고창풍천장어', '#담백한_맛갯벌풍천장어구이', '#맛집', '#연중무휴', '#우진갯벌장어', '#음식', '#장어맛집', '#전북맛집', '#풍천장어', '#풍천장어전문']"
다은회관,"다은회관은 백합, 오리고기 전문 식당이다. 한옥의 느낌을 그대로 살린 룸은 색다른 분위기로 요리에 맛을 더하고 따뜻한 온돌에서 맛보는 백합정식은 백합회, 삶은 백합, 백합죽 등 백합으로 만든 여러 가지 요리를 즐길 수 있다. 그 외의 음식으로 아귀탕과 약오리찜도 다은회관의 별미이다.",전북특별자치도 고창군 고창읍 동산7길 1 ,"['#고창맛집', '#맛집', '#백합정식', '#백합죽', '#분위기_좋은', '#생선찜', '#생선탕', '#약오리찜', '#음식', '#조개요리', '#추어탕']"
필봉솥뚜껑삼겹살,"전북특별자치도 고창군에 위치한 필봉솥뚜껑삼겹살은 생삼겹 전문점으로 두툼한 솥뚜껑에서 구워낸다. 구이류 외에도 식사류 메뉴도 다양하며, 넓은 홀과 룸이 준비되어 있어 회식 및 가족단위 식사를 조용히 즐기기에 좋다.",전북특별자치도 고창군 고창읍 월곡8길 6 ,"['#가브리살', '#건강한요리', '#건강한음식', '#김치찌개', '#맛집', '#생삼겹살', '#음식', '#제육볶음', '#한식', '#한식당', '#한식맛집']"
고창컨트리클럽,"서해안 고속도로를 따라 일일생활권이 가능해진 전북특별자치도 고창에 위치한 고창 컨트리클럽은 바다에 인접한 점을 최대한 활용하여, 탁 트인 코스 경관과 해수를 끌어들인 자연적인 워터 해저드, 송림을 타고 불어오는 시원한 바닷바람 등 자연환경을 최대한 살려 골퍼들에게 편안하면서도 도전정신 또한 불러일으키는 코스를 설계하였다. 18홀의 바다코스와 푸른 코스, 3홀의 하늘코스로 이루어져 있다.",전북특별자치도 고창군 심원면 애향갯벌로 70 ,"['#고창가볼만한곳', '#골프', '#골프리조트', '#골프장', '#골프클럽', '#남녀노소', '#레저스포츠', '#레포츠', '#복합레저스포츠', '#생활스포츠', '#스포츠체험', '#익스트림스포츠', '#휴식공간', '#휴식여행', '#휴식하기좋은곳']"
고창 고색창연마을 [농촌전통테마],방장산이 마을 남쪽 방향으로 병풍처럼 감싸고 있어 조망이 좋은 곳에 위치하고 있으며 마을 앞에는 덕화천이라는 하천이 흐르고 있다. 특히 오래된 당산나무 두 그루가 있어 매년 촌제라고 부르는 제사를 지내고 있다. 고창 고색창연마을은 고창복분자와 기타 잡곡을 중심으로 한 밭농사와 논농사를 주로 하는 전형적인 농촌마을로 뒤로는 방장산이 있어 등산을 하기 좋고 양반 중심의 전통이 살아 있어 옛 선비들의 혼이 살아있는 마을 돌담과 전통가옥들을 만날 수 있다.,전북특별자치도 고창군 신림면 가평1길 65 ,"['#관광지', '#농촌마을', '#농촌여행', '#농촌체험', '#자연여행', '#자연좋은곳', '#자연환경', '#전통가옥', '#체험', '#휴식공간', '#휴식여행', '#휴식하기', '#휴식하기좋은곳']"
